engineload,coolant,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,fuel_consumption,fuel_level,fl_level,fuel_rate,fuel_economy,accelerator_pedal_pos,drivers_demand_engine_torque_percent,engine_torque_mode,adblue_level,part_of_day,date,time
10,3.36429E+12,49.703125,765,64407208,2072.7,6,18946,39.2,143.08,1.75,3.369717447,0,0,0.693147181,88.4,Morning,22-03-2024,08:36:19
53,3.36429E+12,51.671875,1306.625,64408168,2072.7,40,18946,38,138.7,16.35,1.420846743,53.6,41,1.098612289,88.4,Morning,22-03-2024,08:37:24
50,3.64826E+12,36.9375,932.125,64408944,2072.7,37,18946.5,38,138.7,11.4,1.439538876,57.6,47,2.302585093,88.4,Morning,22-03-2024,08:38:28
10,3.36429E+12,46.609375,750.5,64409924,2072.75,6,18946.5,38.8,141.62,1.75,3.297354824,0,0,0.693147181,88.4,Morning,22-03-2024,08:39:33
0,3.64826E+12,48.390625,1243,64410728,2072.75,0,18946.5,36,131.4,0,4.840242308,0,0,1.098612289,88.4,Morning,22-03-2024,08:40:38
10,3.09945E+12,50.890625,750.125,64411640,2072.8,6,18946.5,38.8,141.62,1.3,3.577314844,0,0,0.693147181,88.4,Morning,22-03-2024,08:41:42
11,3.36429E+12,53.109375,829.625,64412600,2072.8,11,18947,39.2,143.08,2.75,3.013157666,0,0,0.693147181,88.4,Morning,22-03-2024,08:42:47
19,3.9525E+12,54.171875,795.125,64413392,2072.8,13,18947,37.2,135.78,3.45,2.794801128,0,0,0.693147181,88.4,Morning,22-03-2024,08:43:52
28,3.9525E+12,42.1875,1062.75,64414392,2072.85,23,18947,39.2,143.08,9.05,1.734830817,62.8,57,2.302585093,88.4,Morning,22-03-2024,08:44:57
36,3.64826E+12,30.8125,1076.375,64414920,2072.85,26,18947,36.8,134.32,8.6,1.507976032,38.8,27,1.098612289,88.4,Morning,22-03-2024,08:46:01
16,2.62288E+12,41.578125,765,64415632,2072.9,12,18947.5,38.8,141.62,2.7,2.777095178,0,0,0.693147181,88.4,Morning,22-03-2024,09:43:43
24,4.27819E+12,49.84375,755.75,64416488,2072.9,18,18947.5,39.2,143.08,4.65,2.46866217,0,0,0.693147181,88.4,Morning,22-03-2024,09:44:48
58,3.36429E+12,38.6875,975.5,64417168,2072.9,43,18947.5,37.6,137.24,13.7,1.334692624,80,67,2.302585093,88.4,Morning,22-03-2024,09:45:52
64,3.09945E+12,39.671875,998.875,64418072,2072.95,47,18948,38.8,141.62,15.2,1.27483892,59.6,47,1.098612289,88.4,Morning,22-03-2024,09:46:57
24,3.36429E+12,45.09375,760.125,64418796,2072.95,17,18948,38.8,141.62,3.3,2.688989495,0,0,0.693147181,88.4,Morning,22-03-2024,09:48:02
64,3.64826E+12,42.703125,1071.875,64419584,2072.95,47,18948,36.8,134.32,17.8,1.218707464,58.8,47,1.098612289,88.4,Morning,22-03-2024,09:49:06
21,3.09945E+12,44.953125,746.75,64420376,2073,14,18948.5,38.4,140.16,3.65,2.57630293,0,0,0.693147181,88.4,Morning,22-03-2024,09:50:11
47,3.64826E+12,47.453125,1207,64421240,2073,36,18948.5,37.2,135.78,12.45,1.566742414,48,36,2.302585093,88.4,Morning,22-03-2024,09:51:16
10,2.85266E+12,35.328125,751,64421976,2073,7,18948.5,39.2,143.08,1.9,2.982856738,0,0,0.693147181,88.4,Morning,22-03-2024,09:52:20
80,3.64826E+12,44.3125,1109.75,64424444,2073.05,61,18949,36.8,134.32,19.2,1.188224447,72.8,61,1.098612289,88.4,Morning,22-03-2024,09:55:34
20,3.36429E+12,44.953125,750.625,64425272,2073.1,14,18949,38.4,140.16,2.7,2.862312475,0,0,0.693147181,88.4,Morning,22-03-2024,09:56:39
20,3.36429E+12,48.21875,862.5,64426032,2073.1,12,18949,35.6,129.94,4.6,2.511883237,0,0,0.693147181,88.4,Morning,22-03-2024,09:57:44
20,3.64826E+12,52.1875,780,64426960,2073.15,13,18949.5,38.4,140.16,3.55,2.747496273,0,0,0.693147181,88.4,Morning,22-03-2024,09:58:48
20,3.09945E+12,39.75,748.5,64427752,2073.15,14,18949.5,38,138.7,3.55,2.506004108,0,0,0.693147181,88.4,Morning,22-03-2024,09:59:53
26,3.09945E+12,30.0625,759.75,64428464,2073.15,17,18949.5,37.2,135.78,4.65,2.003378535,0,0,0.693147181,88.4,Morning,22-03-2024,10:00:58
62,3.36429E+12,33.046875,832.625,64429060,2073.2,41,18949.5,36.4,132.86,10.35,1.420374939,85.2,65,2.302585093,88.4,Morning,22-03-2024,10:02:03
47,3.64826E+12,49.5625,1251.875,64430060,2073.2,36,18950,37.6,137.24,14.55,1.476798967,68.8,57,2.302585093,88.4,Morning,22-03-2024,10:03:07
70,3.64826E+12,52.640625,1320.625,64430876,2073.2,54,18950,35.2,128.48,22.45,1.20064696,67.6,56,2.772588722,88.4,Morning,22-03-2024,10:04:12
0,3.64826E+12,43.4375,1099,64431800,2073.25,0,18950,37.6,137.24,0,4.840242308,5.2,0,1.098612289,88.4,Morning,22-03-2024,10:05:17
10,3.64826E+12,41.90625,758.125,64432672,2073.25,6,18950,37.2,135.78,1.75,3.225572115,0,0,0.693147181,88.4,Morning,22-03-2024,10:06:22
44,3.64826E+12,51.78125,1298.875,64433592,2073.25,33,18950.5,36.8,134.32,14.35,1.522142393,47.2,34,1.098612289,88.4,Morning,22-03-2024,10:07:27
9,3.64826E+12,42.1875,762.625,64434380,2073.3,6,18950.5,38,138.7,1.65,3.271898088,0,0,0.693147181,88.4,Morning,22-03-2024,10:08:32
9,3.9525E+12,54.71875,760.875,64435312,2073.3,6,18950.5,36,131.4,1.65,3.524463049,0,0,0.693147181,88.4,Morning,22-03-2024,10:09:36
9,3.09945E+12,52.84375,816.25,64436104,2073.35,6,18951,38,138.7,1.55,3.525555966,0,0,0.693147181,88.4,Morning,22-03-2024,10:10:41
36,2.85266E+12,36.625,924.375,64437032,2073.35,23,18951,38.4,140.16,8.05,1.712177805,35.6,23,1.098612289,88.4,Morning,22-03-2024,10:11:46
31,3.36429E+12,43.8125,1106.125,64437592,2073.35,24,18951,37.6,137.24,9.3,1.732415787,55.2,44,2.302585093,88.4,Morning,22-03-2024,10:12:50
85,3.64826E+12,42.84375,1071.75,64438216,2073.4,65,18951,34.8,127.02,20.65,1.112833618,76.8,65,1.098612289,88.4,Morning,22-03-2024,10:13:55
17,3.9525E+12,50.921875,749.25,64439060,2073.4,12,18951,36.8,134.32,2.3,3.140829826,0,0,0.693147181,88.4,Morning,22-03-2024,10:15:00
41,3.64826E+12,45.453125,1101.5,64439824,2073.4,30,18951.5,37.2,135.78,11.9,1.538210403,43.2,30,1.098612289,88.4,Morning,22-03-2024,10:16:04
58,4.27819E+12,41.65625,1035,64440644,2073.45,44,18951.5,36,131.4,16.45,1.244357196,55.2,44,1.098612289,88.4,Morning,22-03-2024,10:17:09
37,3.64826E+12,42.9375,1119.625,64441396,2073.45,26,18951.5,35.2,128.48,9.1,1.756982017,39.6,26,1.098612289,88.4,Morning,22-03-2024,10:18:13
10,4.27819E+12,22.921875,758.75,64442140,2073.5,7,18952,36,131.4,1.4,2.856155846,0,0,0.693147181,88.4,Morning,22-03-2024,10:19:18
9,3.9525E+12,50.65625,755.375,64442864,2073.5,6,18952,35.2,128.48,1.65,3.436818354,0,0,0.693147181,88.4,Morning,22-03-2024,10:20:22
10,2.85266E+12,47.609375,748.75,64443784,2073.5,6,18952,37.2,135.78,1.8,3.302254304,0,0,0.693147181,88.4,Morning,22-03-2024,10:21:27
11,2.85266E+12,32.421875,816.5,64444480,2073.55,7,18952,37.6,137.24,1.95,2.858399034,0,0,0.693147181,88.4,Morning,22-03-2024,10:22:32
17,3.36429E+12,34.203125,856.375,64445168,2073.55,12,18952,36,131.4,3.85,2.285645525,0,0,0.693147181,88.4,Morning,22-03-2024,10:23:36
46,3.64826E+12,41.9375,1063.375,64445784,2073.55,36,18952,36,131.4,12.45,1.469187564,49.6,38,2.302585093,88.4,Morning,22-03-2024,10:24:40
24,3.64826E+12,50.21875,749.875,64446644,2073.6,18,18952.5,36.8,134.32,4.65,2.462189645,0,0,0.693147181,88.4,Morning,22-03-2024,10:25:45
20,3.64826E+12,40.21875,782.5,64447336,2073.6,14,18952.5,35.6,129.94,3.6,2.506482133,0,0,0.693147181,88.4,Morning,22-03-2024,10:26:50
24,3.9525E+12,42.796875,759.125,64448000,2073.6,17,18952.5,36.8,134.32,4.6,2.331461041,0,0,0.693147181,88.4,Morning,22-03-2024,10:27:54
21,3.64826E+12,41.3125,752.125,64448848,2073.65,14,18952.5,36.8,134.32,2.75,2.777581114,0,0,0.693147181,88.4,Morning,22-03-2024,10:28:59
20,3.64826E+12,41.484375,750.625,64449560,2073.65,14,18953,36,131.4,3.6,2.525416115,0,0,0.693147181,88.4,Morning,22-03-2024,10:30:03
61,3.64826E+12,36.625,918.25,64450124,2073.7,44,18953,34,124.1,14,1.275930014,55.2,45,1.098612289,88.4,Morning,22-03-2024,10:31:07
19,3.9525E+12,38.203125,766.125,64450752,2073.7,13,18953,37.2,135.78,2.6,2.768429711,0,0,0.693147181,88.4,Morning,22-03-2024,10:32:12
0,4.27819E+12,39.984375,1016.875,64451396,2073.7,0,18953,37.2,135.78,0,4.840242308,0,0,1.098612289,88.4,Morning,22-03-2024,10:33:17
58,3.9525E+12,41.78125,1047,64451936,2073.75,43,18953.5,36,131.4,13.45,1.400355193,55.6,44,1.098612289,88.4,Morning,22-03-2024,10:34:21
21,4.27819E+12,47.8125,758,64452764,2073.75,14,18953.5,36.8,134.32,2.85,2.923560533,0,0,0.693147181,88.4,Morning,22-03-2024,10:35:26
35,3.9525E+12,32.1875,835.75,64453500,2073.75,23,18953.5,33.6,122.64,6.3,1.818102134,33.2,43,2.302585093,88.4,Morning,22-03-2024,10:36:30
44,3.9525E+12,40.9375,1043.125,64454144,2073.8,31,18953.5,37.2,135.78,9.95,1.638693271,51.2,32,1.098612289,88.4,Morning,22-03-2024,10:37:35
54,3.64826E+12,48.09375,1215.875,64454964,2073.8,37,18954,34.8,127.02,13.5,1.517442551,52.8,38,1.098612289,88.4,Morning,22-03-2024,10:38:39
55,3.9525E+12,42.5,1066.5,64455672,2073.8,42,18954,35.6,129.94,13.05,1.437221383,72.8,53,2.302585093,88.4,Morning,22-03-2024,10:39:44
77,3.64826E+12,49.625,1244.75,64456516,2073.85,59,18954,34.8,127.02,21.25,1.194750731,80.8,69,2.302585093,88.4,Morning,22-03-2024,10:40:48
9,4.27819E+12,47.5625,805.25,64457312,2073.85,6,18954.5,36.8,134.32,1.65,3.374810626,0,0,0.693147181,88.4,Morning,22-03-2024,10:41:54
12,3.9525E+12,43.34375,749.375,64458176,2073.9,7,18954.5,36.4,132.86,1.55,3.3645307,0,0,0.693147181,88.4,Morning,22-03-2024,10:42:58
10,3.36429E+12,41.265625,758.625,64458936,2073.9,6,18954.5,35.6,129.94,1.75,3.168486711,0,0,0.693147181,88.4,Morning,22-03-2024,10:44:03
9,2.85266E+12,43.375,752.25,64459840,2073.9,6,18954.5,36.4,132.86,1.7,3.271008587,0,0,0.693147181,88.4,Morning,22-03-2024,10:45:07
20,3.09945E+12,38.859375,750.75,64460552,2073.95,14,18954.5,37.2,135.78,3.55,2.470149886,0,0,0.693147181,88.4,Morning,22-03-2024,10:46:12
0,3.36429E+12,35.359375,907.75,64461196,2073.95,0,18954.5,34.8,127.02,0,4.840242308,0,0,0.693147181,88.4,Morning,22-03-2024,10:47:16
21,3.64826E+12,19.53125,781.625,64461644,2073.95,14,18955,38.4,140.16,3.65,1.911277118,0,0,0.693147181,88.4,Morning,22-03-2024,10:48:20
0,4.27819E+12,23.0625,804.75,64461752,2074,0,18955,37.2,135.78,0,4.840242308,0,0,0.693147181,88.4,Morning,22-03-2024,10:49:24
55,4.27819E+12,41.0625,1020,64462460,2074,41,18955,36.4,132.86,12.9,1.415644549,85.6,73,2.302585093,88.4,Morning,22-03-2024,10:50:28
0,3.9525E+12,44.640625,1137.5,64463200,2074,0,18955,35.6,129.94,0,4.840242308,0,0,1.098612289,88.4,Morning,22-03-2024,10:51:33
64,4.27819E+12,43.5625,1097.5,64464036,2074.05,49,18955.5,35.6,129.94,15.2,1.347971689,60.4,49,1.098612289,88.4,Morning,22-03-2024,10:52:37
10,4.27819E+12,48.46875,788.25,64464800,2074.05,6,18955.5,36.8,134.32,1.75,3.334573345,0,0,0.693147181,88.4,Morning,22-03-2024,10:53:42
9,3.09945E+12,46.28125,754.5,64465756,2074.1,6,18955.5,36.8,134.32,1.65,3.343717234,0,0,0.693147181,88.4,Morning,22-03-2024,10:54:47
10,3.36429E+12,40.859375,755.375,64466528,2074.1,6,18955.5,37.2,135.78,1.75,3.18777208,0,0,0.693147181,88.4,Morning,22-03-2024,10:55:51
10,3.64826E+12,52.5,767.375,64467272,2074.1,6,18956,36.8,134.32,1.25,3.737437067,0,0,0.693147181,88.4,Morning,22-03-2024,10:56:56
11,3.09945E+12,42.96875,1082.375,64468216,2074.1,10,18956,36.8,134.32,3.3,2.632759612,39.6,32,2.302585093,88.4,Morning,22-03-2024,10:58:00
55,3.09945E+12,42.015625,1063.125,64468888,2074.15,43,18956,34.8,127.02,15.35,1.314437446,54,43,1.098612289,88.4,Morning,22-03-2024,10:59:05
0,3.36429E+12,44.109375,1114.5,64469640,2074.15,0,18956,36.8,134.32,0,4.840242308,0,0,1.098612289,88.4,Morning,22-03-2024,11:00:09
40,3.36429E+12,39.3125,992.875,64470408,2074.15,30,18956.5,33.2,121.18,9.25,1.649259407,60.4,49,2.302585093,88.4,Morning,22-03-2024,11:01:14
48,3.64826E+12,41.8125,1057.625,64471232,2074.2,36,18956.5,36,131.4,10.75,1.583719388,48,37,1.098612289,88.4,Morning,22-03-2024,11:02:18
71,3.9525E+12,44.78125,1124.75,64471896,2074.2,54,18956.5,34,124.1,20.45,1.150621457,86,74,2.302585093,88.4,Morning,22-03-2024,11:03:23
0,3.64826E+12,39.90625,1013.375,64472740,2074.2,0,18957,37.2,135.78,0,4.840242308,0,0,1.098612289,88.4,Morning,22-03-2024,11:04:27
42,3.64826E+12,25.046875,876.25,64473340,2074.25,27,18957,34,124.1,8.85,1.349492608,39.2,28,1.098612289,88.4,Morning,22-03-2024,11:05:32
11,4.27819E+12,43.421875,764.625,64473904,2074.25,7,18957,35.2,128.48,1.85,3.179842605,0,0,0.693147181,88.4,Morning,22-03-2024,11:06:36
60,3.9525E+12,42.140625,1053.875,64474752,2074.25,44,18957,34.8,127.02,13.95,1.382870531,56.4,45,1.098612289,88.4,Morning,22-03-2024,11:07:40
10,3.9525E+12,44.625,754.5,64475448,2074.3,6,18957.5,35.2,128.48,1.7,3.280896554,0,0,0.693147181,88.4,Morning,22-03-2024,11:08:45
10,3.36429E+12,50.3125,759.25,64476352,2074.3,6,18957.5,36.4,132.86,1.3,3.67610288,0,0,0.693147181,88.4,Morning,22-03-2024,11:09:49
35,3.09945E+12,36.578125,932.375,64477076,2074.35,27,18957.5,36.8,134.32,6.75,1.859101681,46.4,35,2.302585093,88.4,Morning,22-03-2024,11:10:54
25,3.36429E+12,49.28125,751.75,64477952,2074.35,19,18957.5,36.8,134.32,4.9,2.39700706,0,0,0.693147181,88.4,Morning,22-03-2024,11:11:59
24,3.36429E+12,43.984375,749.875,64478756,2074.35,18,18957.5,36,131.4,4.6,2.355273933,0,0,0.693147181,88.4,Morning,22-03-2024,11:13:03
21,3.36429E+12,44.515625,1114.25,64479640,2074.4,15,18958,34.4,125.56,5.35,2.239295818,28.4,15,1.098612289,88.4,Morning,22-03-2024,11:14:08
21,3.36429E+12,45.234375,751.25,64480464,2074.4,14,18958,35.2,128.48,3.75,2.567799829,0,0,0.693147181,88.4,Morning,22-03-2024,11:15:13
20,3.36429E+12,31.21875,749.25,64481392,2074.4,14,18958,33.6,122.64,3.55,2.282462076,0,0,0.693147181,88.4,Morning,22-03-2024,11:16:18
38,3.09945E+12,36.828125,943.125,64482780,2074.45,30,18958,34.8,127.02,7.1,1.812378756,70.8,58,2.302585093,88.4,Morning,22-03-2024,11:18:27
21,3.64826E+12,36.984375,754.5,64483404,2074.45,14,18958.5,34.4,125.56,3.75,2.361185644,0,0,0.693147181,88.4,Morning,22-03-2024,11:19:32
71,3.9525E+12,31.671875,1005.5,64484060,2074.5,52,18958.5,38,138.7,3.45,2.316742206,64.8,52,1.098612289,88.4,Morning,22-03-2024,11:20:36
55,3.9525E+12,27.8125,1294.125,64484700,2074.5,42,18958.5,34,124.1,16.75,0.959110729,73.6,61,2.302585093,88.4,Morning,22-03-2024,11:21:41
11,4.27819E+12,10.265625,794.375,64485100,2074.55,7,18959,31.6,115.34,2,1.831956276,0,0,0.693147181,88.4,Morning,22-03-2024,11:22:44
0,4.62657E+12,25.90625,1247.125,64485464,2074.55,0,18959,35.6,129.94,0,4.840242308,0,0,1.098612289,88.4,Morning,22-03-2024,11:23:49
49,4.27819E+12,28.265625,720.625,64485924,2074.55,30,18959,31.6,115.34,8.45,1.456068178,0,0,0.693147181,88.4,Morning,22-03-2024,11:24:52
10,3.9525E+12,22.4375,754,64486476,2074.6,7,18959,39.6,144.54,1.4,2.748372071,0,0,0.693147181,88.4,Morning,22-03-2024,11:25:56
32,3.64826E+12,31.53125,1093.25,64487060,2074.6,25,18959,38,138.7,9.45,1.458796681,52.4,41,2.302585093,88.4,Morning,22-03-2024,11:27:01
61,3.64826E+12,29.578125,1006.625,64487476,2074.6,46,18959.5,33.2,121.18,14.55,1.089455897,72.4,59,2.302585093,88.4,Morning,22-03-2024,11:28:04
53,3.9525E+12,18.125,872.75,64487824,2074.65,38,18959.5,34,124.1,11.65,0.931794918,48.8,39,1.098612289,88.4,Morning,22-03-2024,11:29:08
0,4.27819E+12,32.84375,849.125,64488200,2074.65,0,18959.5,33.6,122.64,0,4.840242308,0,0,0.693147181,88.4,Morning,22-03-2024,11:30:12
26,4.27819E+12,17.6875,857.25,64488724,2074.7,16,18959.5,33.2,121.18,5.55,1.461064787,24,16,1.098612289,88.4,Morning,22-03-2024,11:31:17
46,3.9525E+12,25.953125,1210.875,64489140,2074.7,36,18959.5,32.4,118.26,12.35,1.110906208,90,76,2.302585093,88.4,Morning,22-03-2024,11:32:21
51,4.27819E+12,28.453125,1330.375,64489616,2074.7,39,18960,30.8,112.42,15.75,1.01302034,60,45,2.302585093,88.4,Morning,22-03-2024,11:33:25
25,4.27819E+12,24.3125,820.25,64490084,2074.75,16,18960,31.6,115.34,4.5,1.928743557,0,0,0.693147181,88.4,Morning,22-03-2024,11:34:29
68,4.62657E+12,42.953125,1069.875,64490392,2074.75,51,18960,33.6,122.64,16.3,1.272105938,63.2,52,1.098612289,88.4,Morning,22-03-2024,11:35:33
19,3.9525E+12,52.1875,771,64491256,2074.75,13,18960,35.2,128.48,3.45,2.776365768,0,0,0.693147181,88.4,Morning,22-03-2024,11:36:38
48,4.27819E+12,16.734375,1045.75,64491676,2074.8,37,18960.5,31.2,113.88,13.15,0.789876807,76.8,64,2.302585093,88.4,Morning,22-03-2024,11:37:42
19,3.9525E+12,54.625,756.25,64492424,2074.8,13,18960.5,34.8,127.02,3.45,2.815127991,0,0,0.693147181,88.4,Morning,22-03-2024,11:38:46
53,3.09945E+12,43.3125,1091.25,64493312,2074.8,39,18960.5,33.2,121.18,14.6,1.369553461,51.2,40,1.098612289,88.4,Morning,22-03-2024,11:39:51
19,3.36429E+12,43.859375,752.25,64494032,2074.85,13,18960.5,34.8,127.02,2.6,2.88504074,0,0,0.693147181,88.4,Morning,22-03-2024,11:40:56
19,3.64826E+12,44.296875,765.25,64494880,2074.85,13,18960.5,34.8,127.02,3.45,2.623308973,0,0,0.693147181,88.4,Morning,22-03-2024,11:42:01
19,3.36429E+12,45.921875,761.125,64495592,2074.85,13,18961,34.8,127.02,3.5,2.645315634,0,0,0.693147181,88.4,Morning,22-03-2024,11:43:05
20,3.09945E+12,49.90625,752.375,64496504,2074.9,14,18961,32.4,118.26,2.7,2.948747107,0,0,0.693147181,88.4,Morning,22-03-2024,11:44:10
72,3.36429E+12,49.25,1232.25,64497280,2074.9,55,18961,33.2,121.18,19.8,1.240410186,72,60,2.302585093,88.4,Morning,22-03-2024,11:45:15
20,3.64826E+12,49.453125,775.625,64498232,2074.95,14,18961,35.2,128.48,3.6,2.694811893,0,0,0.693147181,88.4,Morning,22-03-2024,11:46:20
19,3.9525E+12,45.796875,765.625,64498976,2074.95,13,18961.5,34.8,127.02,3.5,2.641565325,0,0,0.693147181,88.4,Morning,22-03-2024,11:47:24
10,3.64826E+12,56.390625,760.625,64499880,2074.95,6,18961.5,35.2,128.48,1.75,3.475937594,0,0,0.693147181,88.4,Morning,22-03-2024,11:48:29
10,3.9525E+12,45.71875,774,64500684,2075,6,18961.5,34,124.1,1.75,3.293374355,0,0,0.693147181,88.4,Morning,22-03-2024,11:49:34
67,3.36429E+12,41.96875,1060.5,64501404,2075,51,18961.5,33.2,121.18,16.2,1.267717561,72.8,61,2.302585093,88.4,Morning,22-03-2024,11:50:38
10,3.36429E+12,0,750,64501672,2075,6,18962,34.8,127.02,1.7,0.051390946,0,0,0.693147181,88.4,Morning,22-03-2024,11:51:42
54,3.9525E+12,42.78125,1081.125,64501944,2075.05,43,18962,33.6,122.64,12.8,1.4642315,74,62,2.302585093,88.4,Morning,22-03-2024,11:52:46
61,3.64826E+12,44.796875,1133.625,64502836,2075.05,46,18962,34.4,125.56,16.9,1.29215537,58,46,1.098612289,88.4,Morning,22-03-2024,11:53:50
81,3.64826E+12,40.5625,1021.125,64503464,2075.05,61,18962.5,31.6,115.34,20,1.100563517,73.2,61,1.098612289,88.4,Morning,22-03-2024,11:54:54
10,3.36429E+12,42,748.625,64504444,2075.1,6,18962.5,35.2,128.48,1.8,3.178135202,0,0,0.693147181,88.4,Morning,22-03-2024,11:56:00
10,3.09945E+12,47.234375,751.25,64505284,2075.1,6,18962.5,34.4,125.56,1.75,3.345990192,0,0,0.693147181,88.4,Morning,22-03-2024,11:57:04
10,3.09945E+12,42.0625,752,64506144,2075.15,6,18962.5,34.4,125.56,1.75,3.218875825,0,0,0.693147181,88.4,Morning,22-03-2024,11:58:09
40,3.64826E+12,41.484375,1050.875,64506824,2075.15,30,18962.5,32.8,119.72,11.05,1.556910299,41.2,30,1.098612289,88.4,Morning,22-03-2024,11:59:13
18,3.36429E+12,50.765625,771.25,64507684,2075.15,12,18963,34.8,127.02,2.8,2.935559197,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:00:18
0,3.36429E+12,45.21875,1147.375,64508476,2075.2,0,18963,34.4,125.56,0,4.840242308,0,0,1.098612289,88.4,Afternoon,22-03-2024,12:01:23
20,3.09945E+12,43.796875,751.125,64509976,2075.2,14,18963,34.8,127.02,3.55,2.588556728,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:03:32
55,3.36429E+12,42.53125,1079,64510644,2075.25,42,18963,33.2,121.18,15.4,1.32539505,53.2,42,1.098612289,88.4,Afternoon,22-03-2024,12:04:36
25,3.36429E+12,49.171875,766.875,64511124,2075.25,17,18963,34.4,125.56,4.7,2.421235841,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:09:28
62,3.36429E+12,42.453125,1065.625,64511960,2075.25,47,18963.5,32,116.8,14.9,1.341354211,74.4,63,2.302585093,88.4,Afternoon,22-03-2024,12:10:32
66,3.36429E+12,40.859375,969.875,64512784,2075.3,49,18963.5,34.8,127.02,15.6,1.233607468,65.6,54,2.302585093,88.4,Afternoon,22-03-2024,12:11:37
18,3.36429E+12,47.375,797.5,64513640,2075.3,12,18963.5,34,124.1,3.25,2.743105585,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:12:42
19,3.09945E+12,41.40625,748.75,64515272,2075.35,13,18964,34.8,127.02,2.6,2.814776963,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:14:52
19,3.36429E+12,34.84375,756,64515980,2075.35,13,18964,34,124.1,3.45,2.406557916,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:15:56
57,3.09945E+12,34.171875,1175.625,64516672,2075.4,44,18964,31.6,115.34,12.95,1.273746635,61.2,49,2.302585093,88.4,Afternoon,22-03-2024,12:17:01
44,3.64826E+12,45.796875,1153,64517160,2075.4,34,18964,34.8,127.02,11.8,1.582114895,45.6,34,1.098612289,88.4,Afternoon,22-03-2024,12:18:05
5,3.36429E+12,41.609375,1052.25,64517920,2075.4,3,18964.5,34,124.1,1.45,3.354416907,12.4,4,1.098612289,88.4,Afternoon,22-03-2024,12:19:10
41,3.09945E+12,36.71875,932.125,64518616,2075.45,29,18964.5,33.6,122.64,9.05,1.617220053,39.2,30,1.098612289,88.4,Afternoon,22-03-2024,12:20:14
19,3.36429E+12,41.40625,770.25,64519380,2075.45,13,18964.5,34.4,125.56,2.6,2.828837962,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:21:19
19,3.36429E+12,40.828125,776.125,64520020,2075.45,13,18964.5,35.2,128.48,3.5,2.535678975,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:22:24
2,3.09945E+12,25.078125,877.5,64520616,2075.5,1,18964.5,30.8,112.42,0.1,4.840226893,6.8,1,1.098612289,88.4,Afternoon,22-03-2024,12:23:28
51,3.9525E+12,53.265625,1350.875,64521196,2075.5,38,18965,34,124.1,15.3,1.496234231,52,39,1.098612289,88.4,Afternoon,22-03-2024,12:24:33
19,3.64826E+12,56.4375,786.25,64521976,2075.55,13,18965,34.4,125.56,0,4.840242308,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:25:37
19,3.64826E+12,58.125,762.25,64522904,2075.55,13,18965,35.2,128.48,3.5,2.862424056,0,0,0.693147181,88.4,Afternoon,22-03-2024,12:26:42
72,2.62288E+12,35.296875,890.125,64523644,2075.6,51,18965.5,32.8,119.72,13.3,1.28569679,64,54,2.302585093,88.4,Afternoon,22-03-2024,12:35:06
0,2.85266E+12,5.9375,325.625,64524160,2075.6,0,18965.5,35.6,129.94,0,4.840242308,0,0,2.772588722,88.4,Afternoon,22-03-2024,12:36:10
25,3.64826E+12,36.671875,757.875,64524740,2075.6,18,18965.5,34.4,125.56,4.75,2.16838383,0,0,0.693147181,88.4,Afternoon,22-03-2024,13:15:32
19,3.64826E+12,39.875,787.125,64525248,2075.65,13,18966,34,124.1,3.35,2.559526024,0,0,0.693147181,88.4,Afternoon,22-03-2024,13:16:35
25,3.36429E+12,36.6875,766.875,64526640,2075.7,18,18966,34,124.1,4.75,2.16838383,0,0,0.693147181,88.4,Afternoon,22-03-2024,13:18:49
0,3.36429E+12,35.375,897,64527168,2075.7,0,18966,32.4,118.26,0,4.840242308,0,0,1.098612289,88.4,Afternoon,22-03-2024,13:19:52
16,3.64826E+12,31.25,798.75,64527536,2075.7,11,18966.5,34.8,127.02,3,2.44336556,0,0,0.693147181,88.4,Afternoon,22-03-2024,13:20:56
20,3.64826E+12,52.09375,757.25,64528436,2075.75,14,18966.5,33.6,122.64,2.7,3.010081923,0,0,0.693147181,88.4,Afternoon,22-03-2024,13:22:00
58,3.64826E+12,39.890625,1011.875,64529184,2075.75,43,18966.5,33.2,121.18,13.7,1.363077703,54.4,43,1.098612289,88.4,Afternoon,22-03-2024,13:23:04
10,3.64826E+12,42.265625,771.875,64529980,2075.75,6,18967,34.4,125.56,1.35,3.488306418,0,0,0.693147181,88.4,Afternoon,22-03-2024,13:24:08
44,3.09945E+12,27.71875,963.5,64530504,2075.8,0,18967,34,124.1,9.55,1.368559906,42,0,1.098612289,88.4,Afternoon,22-03-2024,13:25:12
